"emp_no","first_name","last_name","hire_date"
67907,"Adib","Burnard","1986-12-04"
214828,"Ewing","Ushiama","1986-06-03"
440985,"Falguni","Stasinski","1986-11-05"
282889,"Odysseas","Wolniewicz","1986-09-11"
425712,"Subhada","Undy","1986-10-25"
420784,"Bodh","Radivojevic","1986-04-13"
12207,"Radoslaw","Menyhert","1986-06-08"
91888,"Peer","Werthner","1986-04-19"
68006,"Emdad","Honiden","1986-06-16"
270936,"Susanne","Fendler","1986-12-28"
216863,"Odinaldo","Ramras","1986-10-31"
101106,"Oldrich","Narahari","1986-02-08"
424779,"Xiaopeng","Schurmann","1986-03-27"
242475,"Domenico","Minakawa","1986-08-22"
497106,"Slavian","Waschkowski","1986-11-25"
286065,"Billie","Condotta","1986-12-25"
245810,"Eran","Kitai","1986-03-08"
444328,"Udi","Oaver","1986-08-09"
411061,"Kauko","Birjandi","1986-06-23"
105619,"Jovan","Poulakidas","1986-09-06"
60212,"Bezalel","Perna","1986-04-22"
416452,"Venkatesan","Malabarba","1986-01-28"
18208,"Demin","Irland","1986-10-05"
216730,"Mamdouh","Assaf","1986-07-18"
419752,"Chuanti","Schlumberger","1986-08-20"
87694,"Przemyslawa","Pietrzykowski","1986-04-05"
295406,"Gadiel","Taneja","1986-09-17"
409566,"Aloys","Stafford","1986-02-11"
61097,"Kwangjo","Trelles","1986-10-20"
298027,"Shir","Terwilliger","1986-04-22"
442656,"Sven","Georgatos","1986-03-08"
58962,"Alassane","Herbst","1986-07-07"
11319,"Pranas","Marrakchi","1986-10-03"
489996,"Padma","Hoppenstand","1986-09-01"
57052,"Chiranjit","Narwekar","1986-12-30"
434711,"Kirk","Bolsens","1986-11-30"
79465,"Tadahiro","Swen","1986-12-29"
254571,"Weidon","Radhakrishnan","1986-07-23"
39699,"Masami","Merro","1986-10-31"
492558,"Yoshimitsu","Melter","1986-05-21"
200594,"Sandeepan","Markovitch","1986-10-23"
204677,"Tetsushi","Muhling","1986-01-06"
285015,"Gudjon","Tetzlaff","1986-12-04"
213009,"Youpyo","Lueh","1986-12-27"
284532,"KayLiang","Dratva","1986-11-04"
294958,"Constantine","Zuberek","1986-12-04"
244664,"Hatim","Sgarro","1986-10-17"
296043,"Boriana","Munke","1986-03-15"
261900,"Zongyan","Randt","1986-01-03"
252277,"Hilary","Gulik","1986-04-04"
241129,"Youssef","Skrikant","1986-08-21"
221164,"Godehard","Biran","1986-08-12"
42778,"Shuji","Remmers","1986-08-06"
95757,"Luerbio","Busillo","1986-02-19"
430428,"Felicidad","Slobodova","1986-11-19"
222854,"Guenter","Lamba","1986-02-28"
55074,"Arnould","Waeselynck","1986-11-25"
97249,"Parto","Schneeberger","1986-12-28"
23468,"Tzvetan","Cmelik","1986-05-14"
85911,"Hyuckchul","Akazan","1986-10-20"
24886,"Vitali","Arlazarov","1986-11-21"
18577,"Ger","Oberman","1986-01-07"
439106,"Guiseppe","Nivat","1986-10-15"
269425,"Muzhong","Picco","1986-01-04"
406068,"Tristan","Kitsuregawa","1986-09-22"
15005,"Kiam","Sadowsky","1986-05-23"
249292,"Doohun","Schapire","1986-05-31"
400040,"Renny","Aumann","1986-01-14"
46911,"Conal","Beetstra","1986-07-21"
48706,"Marko","Kroft","1986-12-11"
226946,"Kolar","Baja","1986-09-06"
97624,"Irena","Bahl","1986-08-18"
100616,"Janche","Zockler","1986-05-30"
474388,"Shooichi","Bach","1986-02-16"
449841,"Vasilis","Riexinger","1986-05-16"
486159,"Vojin","Kading","1986-05-16"
456151,"Shounak","Ramamoorthy","1986-02-04"
402449,"Tooru","Guting","1986-08-11"
230627,"Chenxi","Alblas","1986-01-29"
289867,"Uno","Peak","1986-04-04"
63473,"Shim","Gyorkos","1986-07-12"
442627,"Tsz","Gelosh","1986-05-11"
499896,"Gianluca","Rando","1986-02-23"
71458,"Kazuhiro","Welham","1986-09-09"
215569,"Douadi","Setia","1986-01-07"
27540,"Hein","Yeung","1986-04-25"
27106,"Sampalli","Stenning","1986-07-23"
237606,"Trygve","Mellouli","1986-02-17"
464544,"Duke","Koshiba","1986-07-02"
211328,"Piyawadee","Remmers","1986-09-01"
92542,"Weidon","Waschkowski","1986-02-23"
254143,"Shen","Garigliano","1986-08-14"
427881,"Guttorm","Hartvigsen","1986-07-03"
26884,"Srinidhi","Nitsch","1986-10-15"
230930,"Gully","Hatcliff","1986-03-16"
265915,"Mohua","McConalogue","1986-01-24"
242549,"Hatsukazu","Bolotov","1986-02-07"
405700,"Fen","Akaboshi","1986-03-08"
221983,"Zorica","Perin","1986-04-08"
449498,"Tua","Czap","1986-01-26"
106945,"Jiann","Katiyar","1986-11-20"
104975,"Utpal","Waeselynck","1986-11-07"
205458,"Constantine","Unni","1986-05-22"
51994,"Shigehito","Pluym","1986-06-02"
228424,"Mori","Melichar","1986-01-15"
37063,"Gaetan","Delaune","1986-05-23"
59354,"Naftaly","Yetto","1986-01-20"
407388,"Shaz","Vakili","1986-06-23"
201274,"Francesca","Begiun","1986-12-23"
223269,"Arno","Michaels","1986-12-05"
458507,"Lihong","Kuhnemann","1986-01-22"
264988,"Hauke","Denos","1986-01-07"
280309,"Chuanyi","Bolsens","1986-07-28"
73559,"Masamitsu","Murrill","1986-11-03"
293282,"Kinh","Wilharm","1986-11-15"
227094,"Feiyu","Gecseg","1986-06-08"
261462,"Genevieve","Perez","1986-07-15"
26369,"Kiyotoshi","Sewelson","1986-04-04"
433549,"Ashish","Fontan","1986-06-30"
405312,"Alejandra","Staudhammer","1986-11-08"
41145,"Zito","Ramsak","1986-10-31"
491252,"Haldun","Tagansky","1986-05-24"
49691,"Otilia","Vesna","1986-06-01"
94333,"Zhonghui","Parhami","1986-08-01"
106575,"Arnd","Fairtlough","1986-12-27"
19634,"Phuoc","Etalle","1986-09-01"
259236,"Duangkaew","Coney","1986-05-03"
294464,"Idoia","Guerreiro","1986-03-06"
276722,"Uzi","Verhoeff","1986-04-19"
401163,"Jouko","Garnick","1986-11-09"
61197,"Roselyn","Cannard","1986-06-03"
284114,"Rosine","Schnabel","1986-08-13"
432253,"Theron","Hiroyama","1986-02-18"
441810,"Ebbe","Stavenow","1986-10-10"
48986,"Margo","Matzel","1986-09-08"
247454,"Ramachenga","Salverda","1986-01-30"
58657,"Pasqua","Kaltofen","1986-12-04"
465359,"Denny","Sudbeck","1986-09-28"
431671,"Shih","Ecklund","1986-08-28"
297639,"Serenella","Auyong","1986-03-17"
420547,"Danae","Ashish","1986-12-30"
491352,"Prodip","Bojadziev","1986-05-19"
213393,"Hauke","Rossi","1986-03-10"
212760,"Danel","Cullers","1986-04-24"
235779,"Maha","Menyhert","1986-06-28"
236286,"Kasturi","Sidou","1986-04-12"
91643,"Gaetan","Jakobus","1986-05-17"
235220,"Dung","Barbanera","1986-12-24"
260877,"Munenori","Cooke","1986-06-01"
250198,"Mingdong","Seiwald","1986-06-26"
289721,"Kazuyasu","Huxford","1986-11-10"
482225,"Janalee","Tsunoo","1986-09-16"
217322,"Pascal","Munro","1986-07-20"
226706,"Naftaly","Gihr","1986-03-15"
207259,"Zhenhua","Rossi","1986-03-20"
426989,"Morrie","Morrin","1986-12-15"
476390,"Badri","Camarinopoulos","1986-03-17"
66925,"Shai","Strandh","1986-08-12"
247906,"Lene","Masand","1986-08-31"
46564,"Emdad","Pews","1986-03-26"
22011,"Nahum","Yemenis","1986-02-13"
468311,"Sanjiv","Zeleznik","1986-07-25"
61575,"Kazuhito","Strooper","1986-07-22"
24596,"Ayonca","Stranks","1986-09-12"
200817,"Guadalupe","Linares","1986-05-07"
469493,"Hugo","Talmon","1986-05-29"
245998,"Suvo","Deville","1986-11-25"
108086,"Mart","Zizka","1986-12-13"
57806,"Gianluca","Bresenham","1986-07-25"
440366,"Babette","Armand","1986-09-24"
29817,"Florian","Sadowski","1986-02-20"
39358,"Zongyan","Flasterstein","1986-12-17"
102546,"Khalid","Hammerschmidt","1986-02-23"
16551,"Sadegh","Ranon","1986-08-21"
206038,"Sham","Barriga","1986-09-09"
228628,"Dannz","Danner","1986-06-19"
11555,"Kotesh","Perfilyeva","1986-10-14"
444053,"Phillip","Merel","1986-11-23"
10158,"Khedija","Mitsuhashi","1986-01-29"
431797,"Mohan","Colorni","1986-07-31"
225638,"Mariangiola","Rosin","1986-03-12"
264996,"Gian","Avouris","1986-01-28"
43107,"Tooru","Verspoor","1986-06-24"
455889,"Rutger","Selenyi","1986-07-10"
472459,"Emdad","Peternell","1986-11-27"
208442,"Navin","Bednarek","1986-10-29"
411902,"Mayuri","Rijsenbrij","1986-04-03"
47543,"Brewster","Czaja","1986-12-16"
63352,"Kagan","Limongiello","1986-07-02"
460541,"Bernt","Haldar","1986-03-05"
254220,"Ziyad","Marshall","1986-01-28"
230089,"Hideyuki","Muchinsky","1986-02-13"
43980,"Yonghoan","Denos","1986-07-05"
493564,"Chenxi","Brookner","1986-02-22"
241204,"Fumitake","Dehkordi","1986-01-29"
467559,"Nathalie","Wilharm","1986-06-18"
10955,"Urs","Danley","1986-09-27"
218482,"Francoise","Trachtenberg","1986-10-19"
86744,"Itzchak","Copas","1986-09-24"
21908,"Fen","Parfitt","1986-03-21"
203305,"Naftali","Huttel","1986-10-01"
17412,"Leni","Vilarrasa","1986-04-25"
94323,"Takahiro","Gustavson","1986-06-11"
79470,"Sadegh","Schmittgen","1986-05-22"
424032,"Toshiki","Rattan","1986-10-22"
95869,"Samphel","Albarhamtoshy","1986-09-05"
465287,"Dietrich","Sadowski","1986-12-01"
71923,"Jayesh","Kavanagh","1986-04-03"
409432,"Alexius","Bennis","1986-08-30"
76753,"Uli","Busillo","1986-10-15"
424263,"Martins","Schoegge","1986-12-25"
235699,"Genta","Marzano","1986-05-16"
209771,"Vitali","Muniz","1986-04-20"
109288,"Shigehito","Peng","1986-01-11"
221057,"Tomofumi","Ferretti","1986-08-15"
467148,"Navin","Brlek","1986-04-15"
31224,"Uta","Apsitis","1986-07-27"
12713,"Byong","Demir","1986-04-03"
226601,"Faiza","Strehl","1986-04-26"
25339,"Brewster","Bale","1986-06-22"
299059,"Kauko","Auyong","1986-01-23"
497693,"Tsutomu","Ciolek","1986-08-13"
22350,"Gad","Vigier","1986-12-14"
489385,"Xiaoheng","Vesel","1986-10-03"
436367,"Yurij","Matzke","1986-09-21"
105304,"Nikolaus","Steinauer","1986-06-05"
285730,"Shounak","Danlos","1986-01-07"
429245,"Chuanyi","Luders","1986-03-02"
28285,"Mircea","Heuter","1986-05-10"
92975,"Val","Ligten","1986-11-04"
243428,"Nathalie","Lowrie","1986-01-31"
402342,"Giordano","Collavizza","1986-04-05"
230639,"Jeane","Conta","1986-08-02"
483786,"Hyuckchul","Muhlberg","1986-12-07"
428159,"Annemarie","Auyong","1986-08-04"
37612,"Etsuo","Sridhar","1986-08-05"
458600,"Nectarios","Rullman","1986-01-11"
434457,"Siamak","Curless","1986-04-03"
498639,"Bojan","Zastre","1986-08-05"
63242,"Rafols","Herber","1986-09-25"
66694,"Moto","Panienski","1986-11-30"
462572,"Kazuyasu","Haumacher","1986-02-26"
490614,"Siddarth","Norsworthy","1986-08-23"
493625,"Mani","Merli","1986-12-16"
42491,"Tetsushi","Prochazka","1986-09-07"
72406,"Alassane","Mateescu","1986-07-13"
250691,"Jinya","Schmittgen","1986-12-20"
236666,"Chiranjit","Cunliffe","1986-07-10"
259099,"Parto","Pluym","1986-02-01"
415563,"Mrinalini","Bierbaum","1986-03-12"
258000,"Gila","Raoux","1986-06-28"
53234,"Jaideep","Dalphin","1986-09-22"
492527,"Chaitali","Raney","1986-12-15"
16966,"Uri","Atchley","1986-10-28"
294562,"Marc","Maquelin","1986-10-10"
271282,"Kamran","Siochi","1986-07-15"
107467,"Ottavia","Impagliazzo","1986-06-27"
434188,"Kristen","Schusler","1986-07-23"
475719,"Gererd","Kaiserswerth","1986-04-26"
401507,"Ute","Denti","1986-11-18"
479242,"Deniz","Munro","1986-04-29"
480801,"Maren","Benveniste","1986-12-16"
280004,"Bikash","Passino","1986-08-31"
269508,"Paddy","Uchoa","1986-10-22"
41798,"Margareta","Akaboshi","1986-04-09"
232830,"Zhenbing","Kampfer","1986-03-12"
20724,"Nitsan","Kampfer","1986-06-06"
101863,"Tuval","Hemaspaandra","1986-06-09"
59613,"Shaunak","Biros","1986-12-16"
281014,"Jacopo","Erdmenger","1986-09-20"
478027,"Mitchel","Pettis","1986-07-07"
431729,"Khue","Waleschkowski","1986-05-24"
290540,"Gennadi","Lyonns","1986-01-15"
291699,"Toshimi","DiGiano","1986-03-16"
299613,"Malu","Ibel","1986-10-04"
91526,"Paddy","Waymire","1986-04-02"
289736,"Duri","Ghelli","1986-08-19"
109385,"Valery","Bernini","1986-01-05"
472074,"Turgut","Guenter","1986-08-17"
242371,"Nimmagadda","Pavlopoulou","1986-11-13"
293882,"Alain","Malinowski","1986-07-03"
221965,"Slavian","Pero","1986-02-25"
85820,"Jiafu","Shanbhogue","1986-07-26"
34634,"Maja","Gire","1986-05-01"
461891,"Ranan","Stranks","1986-07-25"
432936,"Youjian","Lamma","1986-09-29"
225715,"Xiahua","Porenta","1986-03-22"
445292,"Guangming","Glowinski","1986-06-14"
99139,"Udo","Mandelberg","1986-03-23"
283997,"Sachar","Stille","1986-05-09"
40312,"Gor","Klyachko","1986-08-15"
208457,"Pohua","Yoshimura","1986-05-22"
490960,"Adit","Furedi","1986-06-03"
13979,"Turgut","Highland","1986-06-08"
248688,"Percy","Zlotek","1986-01-14"
211313,"Zijian","Syrotiuk","1986-08-21"
223978,"Christophe","Peral","1986-08-30"
93086,"Arco","Lubachevsky","1986-01-06"
293812,"Lalit","Tempesti","1986-06-16"
490215,"Dannz","Bennis","1986-05-13"
444013,"Arnd","Siochi","1986-06-05"
51188,"Sanjoy","Markovitch","1986-06-27"
458055,"Paloma","Takkinen","1986-11-05"
21089,"Jiafu","Camurati","1986-04-22"
208508,"Olivera","Bolsens","1986-01-08"
220162,"Gopalakrishnan","Delgrange","1986-07-02"
81416,"Kokou","Scallan","1986-06-18"
22151,"Hatsukazu","Luce","1986-01-15"
445834,"Hauke","Demri","1986-08-23"
485750,"Eckart","Iacovou","1986-09-20"
67882,"Lucian","Bain","1986-02-03"
404187,"Siamak","Hambrick","1986-07-15"
29349,"Shichao","Decleir","1986-08-16"
439351,"Ramalingam","Grabner","1986-11-12"
218756,"Youngkon","Compeau","1986-12-14"
32297,"Chandrasekaran","Loncour","1986-06-26"
480845,"Adamantios","Beidas","1986-12-03"
292095,"Eben","Pramanik","1986-01-05"
80075,"Constantijn","Paludetto","1986-07-09"
251691,"Prasadram","Cummings","1986-03-30"
250746,"Mariusz","Gils","1986-07-28"
265471,"Yuuichi","Vanwelkenhuysen","1986-03-05"
461359,"Gio","Engberts","1986-11-15"
272891,"Roded","Itzfeldt","1986-09-09"
433753,"Bedrich","Goodrum","1986-03-16"
46330,"Aran","Walstra","1986-03-12"
222404,"Fusako","Kilgour","1986-09-19"
40977,"Elvia","Sinicrope","1986-06-10"
296020,"Boriana","Brandsma","1986-09-14"
442297,"Fai","Rosaz","1986-08-16"
97949,"Martina","Middleton","1986-05-13"
291390,"Fay","Binkley","1986-12-30"
458550,"Geoffry","Setlzner","1986-03-13"
96685,"Alagu","Zolotykh","1986-12-06"
403718,"Aris","Attimonelli","1986-07-18"
249708,"Anoosh","Orlowski","1986-02-09"
439330,"Chuanyi","Knightly","1986-06-23"
95261,"Chenyi","Oberman","1986-11-13"
436590,"Paloma","Brookner","1986-01-24"
68080,"Adas","Perna","1986-06-29"
415505,"Premal","Hambrick","1986-03-07"
45883,"JoAnna","Maccarone","1986-08-31"
81438,"Mack","McClure","1986-06-17"
200453,"Shaleah","Rosin","1986-06-18"
411936,"Tianruo","Ermel","1986-06-01"
75069,"Yonghong","Wegerle","1986-04-10"
263577,"Ulf","Cullers","1986-04-16"
455812,"Otmar","Sidhu","1986-01-31"
282445,"Baziley","Zolotykh","1986-08-09"
80055,"Anwar","Cincotta","1986-11-06"
80096,"Shuho","Narahari","1986-12-16"
202429,"Tristan","Kaiser","1986-12-31"
434421,"Odysseas","Marletta","1986-11-07"
61236,"Martien","Chvatal","1986-01-12"
76257,"Yannik","Bratten","1986-04-10"
231140,"Sachin","Baba","1986-07-20"
487642,"Mizuhito","Lindenbaum","1986-07-14"
85154,"Moss","Narahara","1986-04-24"
487189,"Xuejun","Katiyar","1986-08-25"
103074,"Joydip","Cardazo","1986-05-15"
263992,"Bangqing","Bressoud","1986-06-08"
257204,"Bingning","Schaad","1986-07-20"
37318,"Alejandro","Isard","1986-06-09"
415511,"Kristine","Hiltgen","1986-06-11"
55730,"Leaf","Driscoll","1986-03-25"
37619,"Xuedong","DuCasse","1986-09-23"
23877,"Tesuro","Motley","1986-09-24"
255219,"Lalit","Keustermans","1986-03-02"
100436,"Subhankar","Gini","1986-02-04"
71380,"Eishiro","Merey","1986-02-10"
210917,"Angus","Piancastelli","1986-12-04"
19587,"Masaru","Narahari","1986-04-20"
51093,"Ohad","Crelier","1986-01-29"
426775,"Munehiko","Rosaz","1986-04-14"
467520,"Xianlong","Onuegbe","1986-12-21"
47882,"Zsolt","Solovay","1986-12-02"
467400,"Billie","Hertweck","1986-03-09"
410782,"Hauke","Schnabel","1986-09-05"
87230,"Krister","Mitina","1986-10-05"
421579,"Aruna","Mundy","1986-01-23"
51614,"Ziya","Biron","1986-05-17"
432072,"Wojceich","Taneja","1986-12-23"
264558,"Narain","Fordan","1986-07-24"
401710,"Shahab","Greenaway","1986-05-18"
446626,"Augustine","Apsitis","1986-08-06"
417103,"Lobel","Remmers","1986-12-08"
87334,"Denis","Cmelik","1986-11-26"
457290,"Hercules","Kitai","1986-11-23"
475949,"Stamatina","Kitsuregawa","1986-10-02"
230640,"Ewing","Bednarek","1986-05-01"
406414,"Yonghoan","Cannard","1986-09-12"
29059,"Arumugam","Legleitner","1986-06-29"
428878,"Yannis","Syrotiuk","1986-04-11"
288808,"Hailing","Homond","1986-10-30"
403485,"Jeane","Larfeldt","1986-10-02"
445690,"Larisa","Otillio","1986-01-19"
86890,"Atilio","Langford","1986-04-01"
11613,"Lijia","Marchesini","1986-12-19"
102569,"Jeanna","Goodrum","1986-05-24"
480179,"Adly","Oppitz","1986-03-26"
418682,"Gill","Ritcey","1986-10-27"
247084,"Collette","Yurek","1986-11-28"
268747,"Kitty","Casperson","1986-10-26"
217112,"Tiina","Luff","1986-08-16"
452085,"Giordano","Sinitsyn","1986-02-08"
67146,"Horward","Hertweck","1986-05-09"
221424,"Kwangho","Polajnar","1986-06-23"
469315,"Rildo","Taubenfeld","1986-05-10"
422674,"Fumiyo","Beidas","1986-05-29"
99814,"Constantine","Bernatsky","1986-08-19"
290342,"Tzvetan","Wuwongse","1986-07-04"
276036,"Fei","Krogh","1986-11-14"
450570,"Subhrajyoti","Potthoff","1986-07-13"
216902,"Kristina","Restivo","1986-03-22"
274856,"Fayez","Weedman","1986-11-28"
479297,"Masali","Baby","1986-04-11"
468070,"Troy","Rajcani","1986-05-27"
427487,"Jianhao","Joslin","1986-11-16"
439357,"Srinidhi","Mukaidono","1986-08-25"
422121,"Bernice","Casley","1986-02-15"
100528,"Irene","Kushnir","1986-04-16"
410479,"Aron","Kadhim","1986-01-25"
241986,"Uno","Gurbaxani","1986-04-13"
476865,"Vasilis","Imataki","1986-06-13"
47843,"Munehiro","McConalogue","1986-08-04"
71414,"Uwe","Pollock","1986-08-14"
10412,"Masoud","Fabrizio","1986-05-06"
66821,"Aiman","Shrader","1986-04-16"
446351,"Manibrata","Pileggi","1986-02-25"
459084,"Arunas","Maksimenko","1986-11-17"
30537,"Bluma","Gini","1986-10-19"
284816,"Kauko","Luders","1986-07-02"
97729,"Slavian","Melton","1986-07-31"
70564,"Supot","Chiola","1986-03-05"
223946,"Magdalena","Berztiss","1986-12-29"
461123,"Jongsuk","Maraist","1986-10-12"
237022,"Ibibia","Gopalakrishnan","1986-12-16"
78003,"Domenick","Orlowska","1986-03-18"
233598,"Toshimori","Moehrke","1986-02-24"
88247,"Marjo","Fasbender","1986-10-09"
412705,"Rosella","Rohrbach","1986-10-18"
202350,"Maria","Spieker","1986-12-21"
492154,"Kerhong","Kalloufi","1986-01-28"
295565,"Uta","Bennet","1986-10-02"
43806,"Chenye","Fontan","1986-05-10"
476555,"Eran","Muhlberg","1986-01-11"
455489,"Kirk","Landherr","1986-06-05"
425995,"Akeel","Merks","1986-11-04"
464986,"Honesty","Ghandeharizadeh","1986-04-09"
485456,"Kagan","Merlo","1986-06-03"
425308,"Shietung","Shiratori","1986-12-15"
51459,"Peternela","Koyama","1986-11-12"
497592,"Georgi","Ariola","1986-03-27"
457026,"Fay","Narahari","1986-06-23"
89094,"Utz","Munos","1986-06-11"
245271,"Duro","Wursthorn","1986-02-06"
403228,"Sanjai","Engberts","1986-06-02"
21178,"Ymte","Skrikant","1986-05-29"
40973,"Sampalli","Isard","1986-12-29"
405660,"Phuoc","Erva","1986-04-15"
263663,"Dinah","Shackell","1986-09-16"
425473,"Giao","Cappelli","1986-04-02"
432188,"Yishai","Haraldson","1986-08-26"
89228,"Yuichiro","Heping","1986-10-18"
438185,"Bluma","Schach","1986-07-06"
97909,"Nakhoon","Yetim","1986-11-01"
30830,"Yannis","Lanzelotte","1986-05-24"
436842,"Tomofumi","Krzyzanowski","1986-07-22"
92835,"Freyja","Godskesen","1986-03-20"
105165,"Mads","Jansch","1986-10-19"
411110,"Shaowei","Navazio","1986-09-06"
62244,"Lijia","Azulay","1986-08-04"
70775,"Lorien","Staudhammer","1986-08-17"
295740,"Arlette","Kitsuregawa","1986-06-06"
247966,"Xinglin","Malabarba","1986-03-19"
86405,"Sreekrishna","Bale","1986-05-09"
64147,"Richard","Sevcikova","1986-03-28"
29150,"Olivera","Ouhyoung","1986-06-13"
12993,"Subhash","Sessa","1986-08-25"
480454,"Patricio","Herbst","1986-11-12"
473549,"Sanjeeva","Lorcy","1986-11-10"
422729,"Roded","Hagimont","1986-01-07"
223029,"Kristina","Lieberherr","1986-11-25"
233383,"Persi","Wegerle","1986-03-19"
10079,"Kshitij","Gils","1986-03-27"
486215,"Kiyokazu","Zschoche","1986-06-22"
415666,"Shrikanth","Marchesini","1986-07-29"
207024,"Aemilian","Vitiello","1986-08-07"
65205,"Kien","Rahier","1986-10-05"
496529,"Chuanti","Wissmann","1986-01-27"
441280,"Mohd","Stanger","1986-06-03"
471499,"Shan","Pouyioutas","1986-07-17"
431491,"Cristinel","Szilard","1986-01-27"
215502,"Satoru","Gladwell","1986-09-18"
413681,"Spyrose","Szilard","1986-02-04"
244629,"Zhonghui","Zockler","1986-11-07"
232321,"Arch","Camurati","1986-06-19"
276046,"Sanjai","Hartvigsen","1986-10-14"
431656,"Shay","Kemmerer","1986-05-06"
212768,"Arto","Salverda","1986-08-07"
426078,"Marlo","Takkinen","1986-06-09"
247342,"Pramod","Munoz","1986-04-30"
266751,"Dhritiman","Penz","1986-01-14"
98028,"Rafols","Shackel","1986-01-20"
260520,"Susumu","Thisen","1986-08-13"
240779,"Claudi","Morris","1986-08-14"
217059,"Rafail","Biron","1986-10-10"
39859,"Mingsen","Covnot","1986-02-03"
100645,"Jaques","Peek","1986-05-07"
88839,"Abdelkader","Panwar","1986-03-10"
65186,"Mohua","Rindone","1986-06-27"
267099,"Hailing","Ferretti","1986-10-14"
418702,"Shih","Validov","1986-12-11"
57615,"Lunjin","Hutter","1986-02-02"
